Unnamed: 0,X,baseMean,log2FoldChange,lfcSE,pvalue,padj,symbol,entrez
197,ENSMUSG00000096727.4,1491.060138822396,2.745018703814333,0.09296738295893325,1.0101337986000948e-192,9.135301398913344e-191,Psmb9,16912.0
198,ENSMUSG00000026365.16,582.9800384364047,-3.818565112902405,0.1294266644738282,1.3701573170932325e-192,1.2328647859259105e-190,Cfh,12628.0
199,ENSMUSG00000038332.14,4264.7419768202535,-1.9844348948623305,0.06709700113460848,8.946577904353815e-192,8.009659896681787e-190,Sesn1,140742.0
200,ENSMUSG00000020654.16,750.63249148736,-3.211329926166376,0.10928680066522341,8.188865185121676e-191,7.294641106906389e-189,Adcy3,104111.0
201,ENSMUSG00000029082.18,998.2840632568896,3.681543359245314,0.12532707490310643,8.535121493159419e-191,7.56525992647404e-189,Bst1,12182.0
202,ENSMUSG00000003382.19,6768.112050316171,1.4217289572503327,0.048328459205038116,1.0150283700363662e-190,8.95234922800391e-189,Etv3,27049.0
203,ENSMUSG00000024014.9,2830.7977078628815,2.3182257648347138,0.07914583071928875,1.9650452576515395e-189,1.7245934143014692e-187,Pim1,18712.0
204,ENSMUSG00000038213.8,875.7172365752565,2.216352524185797,0.07583190047832665,9.585142644392248e-189,8.371024576102563e-187,Tapbpl,213233.0
205,ENSMUSG00000027078.15,2834.132831770303,3.056318106911717,0.10471310003132361,2.219464379091753e-188,1.9288769452633497e-186,Ube2l6,56791.0
206,ENSMUSG00000060703.13,1588.9577899649626,2.0503420513227177,0.070178777867415,2.278855263310653e-188,1.97087793063799e-186,Cd302,66205.0
207,ENSMUSG00000050737.14,1285.3630133620416,6.304125786025031,0.21794408494609946,1.971554807027995e-186,1.696870552754143e-184,Ptges,64292.0
208,ENSMUSG00000021759.15,334.3174641209815,5.273592713903732,0.1815668566162649,7.667680718462459e-186,6.56766344615996e-184,Plpp1,19012.0
209,ENSMUSG00000037580.11,757.9652639196214,2.0857077323620796,0.07189928415331123,9.955481946958558e-186,8.48645293622075e-184,Gch1,14528.0
210,ENSMUSG00000040528.16,2339.4109526321117,1.7540892613980021,0.060472584707816135,1.4116536106134088e-185,1.1976200346042139e-183,Milr1,380732.0
211,ENSMUSG00000006418.18,3265.632781863657,1.7781969233084345,0.06147750982002426,1.691823544715271e-184,1.4285084489406288e-182,Rnf114,81018.0
212,ENSMUSG00000078921.4,4081.056045911268,7.180397293467791,0.2508640663129699,2.1191201608067298e-184,1.780860603062863e-182,Tgtp2,100039796.0
213,ENSMUSG00000039501.15,11318.082773496455,2.916645971380482,0.10133710108580847,8.257665914130283e-183,6.906975395593667e-181,Znfx1,98999.0
214,ENSMUSG00000058056.17,991.652683881933,-3.445235261925531,0.12012281117662216,7.957085074362092e-182,6.624459237609113e-180,Palld,72333.0
215,ENSMUSG00000025574.14,449.5483261742838,-5.431382108603526,0.19050051060127893,1.079307395852253e-181,8.943693285815693e-180,Tk1,21877.0
216,ENSMUSG00000115338.3,9239.789164612033,3.289073513970873,0.11488025198816541,4.6022318785437133e-181,3.79598903463587e-179,Pnp,18950.0
217,ENSMUSG00000071715.13,2827.587937555103,1.7730933029169258,0.06206497238107143,3.6361796218024447e-180,2.9853537392641635e-178,Ncf4,17972.0
218,ENSMUSG00000022867.12,4161.938737192677,1.6700822915231148,0.05854864052017686,1.4215629720011226e-179,1.1617690784023852e-177,Usp25,30940.0
219,ENSMUSG00000005410.7,1436.0125158032788,-3.652999812593876,0.1283170728369091,2.898801532554552e-179,2.358221374611502e-177,Mcm5,17218.0
220,ENSMUSG00000029730.17,1065.5349473297865,-3.815164349618259,0.13449852259253578,5.071019053932994e-178,4.106603430221374e-176,Mcm7,17220.0
221,ENSMUSG00000038811.14,1963.6246271913126,2.5610935562714623,0.09076463741561416,4.58681727436692e-176,3.6976803873357937e-174,Gngt2,14710.0
222,ENSMUSG00000015947.11,13332.11367483167,3.014791217676367,0.10708058616892135,2.0180703197765733e-175,1.619546883654929e-173,Fcgr1,14129.0
223,ENSMUSG00000015568.17,114351.52696735879,-2.800131287562267,0.09945230233076839,2.2335978782083864e-175,1.7844744304107898e-173,Lpl,16956.0
224,ENSMUSG00000062488.10,1797.9723105307437,6.342857258086125,0.22574006050689358,3.95302907219726e-175,3.1440699084940355e-173,Ifit3b,667370.0
225,ENSMUSG00000026942.14,882.184771986404,1.975338746529593,0.07018259505811333,4.8672380846947466e-175,3.853987276307627e-173,Traf2,22030.0
226,ENSMUSG00000025888.7,4304.056942729986,2.405208412814848,0.0856661899591406,1.7217640457216877e-174,1.357298594627327e-172,Casp1,12362.0
227,ENSMUSG00000018899.18,2800.3513397096162,2.48711485383466,0.08855350381229751,1.8030948875417856e-174,1.41515147649535e-172,Irf1,16362.0
228,ENSMUSG00000040328.17,480.18829059547085,7.299273231304411,0.2600388359360707,4.576775657335939e-173,3.5763085575042584e-171,Olfr56,18356.0
229,ENSMUSG00000042476.13,659.4974556120026,-2.9688083352076466,0.10669349615031107,2.915128630520963e-171,2.2679446149066147e-169,Abcb4,18670.0
230,ENSMUSG00000021822.4,10598.07772088446,-4.762266883833445,0.17146015845565768,6.120578684716201e-171,4.741053471604515e-169,Plau,18792.0
231,ENSMUSG00000024590.9,630.8210471170454,-3.8858724816251446,0.1399707022991999,2.7475776252012817e-170,2.1190841112807805e-168,Lmnb1,16906.0
232,ENSMUSG00000040710.11,1503.291096408155,-2.055134804403531,0.07420309250298252,1.1575920054523514e-169,8.889508262559953e-168,St8sia4,20452.0
233,ENSMUSG00000012443.5,590.2999786781746,-5.486597798351833,0.1993328197047722,1.0128013992490122e-167,7.744235935201888e-166,Kif11,16551.0
234,ENSMUSG00000058046.2,240.00890781753023,3.708787510338665,0.13494629585726142,3.7265971639795996e-167,2.8373100458743824e-165,4933430I17Rik,214106.0
235,ENSMUSG00000040204.7,565.4006509198268,-6.340333904327969,0.23048348822394812,1.9183945809943996e-166,1.4543879938296265e-164,Pclaf,68026.0
236,ENSMUSG00000024397.15,2513.5357747076805,2.9589468788790247,0.1082276070169404,1.1031569949050651e-165,8.327900432724001e-164,Aif1,11629.0
237,ENSMUSG00000029135.11,2714.058111605731,-2.398612264333577,0.0878076771124806,3.630893640379965e-165,2.7294515230805675e-163,Fosl2,14284.0
238,ENSMUSG00000033538.14,1042.7868915405472,3.345224136424651,0.12259984147421743,7.009365969206351e-165,5.2470110969487547e-163,Casp4,12363.0
239,ENSMUSG00000060591.10,4675.00428477086,1.2912775061394923,0.04733705779603201,1.0087504697632925e-163,7.519622748662268e-162,Ifitm2,80876.0
240,ENSMUSG00000000957.12,2661.1024821123942,4.4767914601380685,0.1655643360669326,3.155086369422348e-162,2.3421257815678566e-160,Mmp14,17387.0
241,ENSMUSG00000020458.17,20456.868002358555,-1.030454915150023,0.03804570762593144,7.150976799965257e-162,5.286381853451494e-160,Rtn4,68585.0
242,ENSMUSG00000022265.8,1399.9684609872454,-2.5819098023221416,0.09569820739969478,2.9383305984629733e-161,2.16319412984365e-159,Ank,11732.0
243,ENSMUSG00000039953.14,1360.3449609262877,-2.4629897685777364,0.09146663450914083,1.2877326017580612e-160,9.441252688445112e-159,Clstn1,65945.0
244,ENSMUSG00000115801.2,4281.854658150272,2.035244483864094,0.07553909941269076,1.402846129586711e-160,1.0243076493736411e-158,,
245,ENSMUSG00000031129.10,3283.678673184179,-2.851844810791327,0.10578224238664077,1.544306453818738e-160,1.1229944400503933e-158,Slc9a9,331004.0
246,ENSMUSG00000000440.13,1481.051428379413,-3.01697058659296,0.11224335091527957,2.6455710225257675e-160,1.9159956641186615e-158,Pparg,19016.0
247,ENSMUSG00000049734.10,1866.6911095812382,3.7436704405445567,0.13980543460233294,3.1794562998310565e-159,2.293327669546158e-157,Trex1,22040.0
248,ENSMUSG00000030187.16,286.7451401410991,5.008296709731352,0.18763845964990727,7.235400676634041e-158,5.197818486085165e-156,Klra2,16633.0
249,ENSMUSG00000008348.10,44737.89516737261,1.0339352417745542,0.038710374667105356,1.5365031021784974e-157,1.0993710549563095e-155,Ubc,22190.0
250,ENSMUSG00000020476.15,4760.190336817886,1.4326039374607502,0.05366891244952796,1.5515391659361773e-157,1.1056888712127573e-155,Dbnl,13169.0
251,ENSMUSG00000003882.6,5116.465082292885,-2.6706675606752985,0.10036835834368983,4.818068328363708e-157,3.4198687385708298e-155,Il7r,16197.0
252,ENSMUSG00000023992.15,16097.966828872617,-2.173163851264408,0.08179101408513338,6.680477280954581e-157,4.722991398312969e-155,Trem2,83433.0
253,ENSMUSG00000052681.9,16129.834376093926,0.758732986541772,0.02846599265268831,1.045091503843831e-156,7.359426969360353e-155,Rap1b,215449.0
254,ENSMUSG00000108112.2,301.00798405275,4.528633266610793,0.17141994689757667,4.040951521534935e-155,2.834393397939622e-153,,
255,ENSMUSG00000023947.9,625.9421110892271,2.721708792821736,0.1030277806553652,1.1547738276826703e-154,8.068019809409589e-153,Nfkbie,18037.0
256,ENSMUSG00000073411.13,93367.39129052171,1.502401647843458,0.05682889226699489,1.5195988698697346e-154,1.0575458384999685e-152,H2-D1,14964.0
257,ENSMUSG00000031429.15,1113.945679166191,1.608004144740698,0.06084234816680368,1.726433658864761e-154,1.1968148663943416e-152,Psmd10,53380.0
258,ENSMUSG00000000318.17,1612.516493428308,-5.069415981671416,0.19457726710511997,1.8385811274510786e-153,1.2696186576228068e-151,Clec10a,17312.0
259,ENSMUSG00000028599.11,32011.204432599494,2.5536857102617554,0.09725105589902178,7.488722093490136e-153,5.151315552803872e-151,Tnfrsf1b,21938.0
260,ENSMUSG00000020572.9,6627.681928036759,1.8295457768373968,0.06962997193979191,9.317191124568923e-153,6.38442604135846e-151,Nampt,59027.0
261,ENSMUSG00000022587.15,9353.056806489736,4.916434844697936,0.18845244873221192,1.0770699468648702e-151,7.352137231166486e-150,Ly6e,17069.0
262,ENSMUSG00000016256.11,46932.32723344545,1.5026989020942148,0.05753030596070839,2.4976125387916794e-151,1.698376526378342e-149,Ctsz,64138.0
263,ENSMUSG00000005362.15,1274.8275988561352,1.3176900455550875,0.05043841364010721,6.750864666121258e-151,4.573133265840925e-149,Crbn,58799.0
264,ENSMUSG00000039934.13,745.7447747893702,2.200354119293035,0.08441536818247904,1.5304498163374446e-150,1.0328217396919664e-148,Gsap,212167.0
265,ENSMUSG00000000204.17,644.5427704419536,7.391708957720671,0.28362530215057863,2.1486026813210668e-150,1.4445096366194765e-148,Slfn4,20558.0
266,ENSMUSG00000038352.16,780.9644846123059,2.943618600202875,0.11303299622241167,2.3097835855400186e-150,1.5470339984955252e-148,Arl5c,217151.0
267,ENSMUSG00000039270.10,1352.5638287585382,-2.346492884795785,0.09016506592682402,3.326548044202384e-150,2.219692133165156e-148,Megf9,230316.0
268,ENSMUSG00000057191.14,2509.924483784946,1.6530784426339642,0.06344938339165317,3.3450500741345926e-150,2.223709407491862e-148,AB124611,382062.0
269,ENSMUSG00000004952.14,4900.019973396591,1.9808339092472518,0.07610222801696818,4.3584568913248365e-150,2.886627062299007e-148,Rasa4,54153.0
270,ENSMUSG00000002944.16,59354.21333822852,-2.522814603645045,0.09721638816982474,2.2300581228342313e-149,1.471507982089432e-147,Cd36,12491.0
271,ENSMUSG00000018920.12,5383.675328037424,2.91422162406376,0.11243667386433014,2.4583056351814534e-149,1.616131852265416e-147,Cxcl16,66102.0
272,ENSMUSG00000059456.14,6990.23357962286,1.1498386238707012,0.04437797556405254,3.2123415220044165e-148,2.104083696912893e-146,Ptk2b,19229.0
273,ENSMUSG00000034652.13,6369.689611827607,-2.2452791044656824,0.08686387194711345,3.623368733048393e-148,2.364613089669969e-146,Cd300a,217303.0
274,ENSMUSG00000041859.11,1552.5739330941522,-2.2889196823365787,0.0885390339180268,4.421294570766504e-148,2.874809637692556e-146,Mcm3,17215.0
275,ENSMUSG00000025877.15,13886.531942398473,1.2135611293180242,0.04693702456116402,5.258383519836177e-148,3.4066676650691392e-146,Hk3,212032.0
276,ENSMUSG00000029798.12,3328.236636843451,3.886733861146721,0.15122111036602431,4.9196257304597865e-147,3.175654058473607e-145,Herc6,67138.0
277,ENSMUSG00000036636.11,8001.798410924449,1.6880395924275264,0.06557633563676643,9.585491199155921e-147,6.1651664694643285e-145,Clcn7,26373.0
278,ENSMUSG00000070034.14,2196.9559873006087,2.621873501127973,0.10207375589959257,1.688663975714564e-146,1.0822027838608154e-144,Sp110,109032.0
279,ENSMUSG00000038188.18,905.8441048161409,1.509381797969567,0.05881957841614361,7.785924791087463e-146,4.9718292501080367e-144,Scarf1,380713.0
280,ENSMUSG00000045216.8,1731.5714166205664,-1.1798216609251009,0.04599686473692106,1.4728002040840903e-145,9.371217298557911e-144,Hs6st1,50785.0
281,ENSMUSG00000063286.8,7885.655433831655,2.763409495777748,0.10794078088241171,2.234438514329397e-145,1.4166817285157486e-143,Gm8995,668139.0
282,ENSMUSG00000054364.6,4445.177816979226,-2.0187883334578767,0.07921864341087496,4.763185332853457e-144,3.0092521237630207e-142,Rhob,11852.0
283,ENSMUSG00000022906.16,2895.0757707380726,2.7624897383484415,0.10881312245459793,1.3741900470169232e-143,8.651084762421732e-142,Parp9,80285.0
284,ENSMUSG00000021242.10,40483.66400768152,1.4947601213242487,0.05919490555030948,2.858815957623162e-143,1.7934037007399385e-141,Npc2,67963.0
285,ENSMUSG00000041633.15,1277.8768628481662,-2.8205234349386923,0.11107421320369426,3.1269827006611617e-143,1.9547482033326056e-141,Kctd12b,207474.0
286,ENSMUSG00000031996.18,20945.54029299386,-1.7390307061247534,0.06849334303221867,8.728372238818315e-143,5.437226566670877e-141,Aplp2,11804.0
287,ENSMUSG00000029084.6,1160.499357105203,6.512304533584473,0.2577553031080207,2.1293218629346396e-142,1.3218117878063952e-140,Cd38,12494.0
288,ENSMUSG00000024661.8,441399.338065432,2.0081731771361224,0.07944447240976255,1.0674385572259348e-141,6.603293519283769e-140,Fth1,14319.0
289,ENSMUSG00000032175.12,2461.352371634481,1.22015537395892,0.04821511002016963,1.1041269392219326e-141,6.806617837085797e-140,Tyk2,54721.0
290,ENSMUSG00000064373.14,80250.37508924124,-2.1549719818666437,0.08537483298947307,2.023966988796922e-141,1.2434136507726193e-139,Selenop,20363.0
291,ENSMUSG00000009585.19,1757.4749478799793,2.4154434344859324,0.09592973093539942,8.523980124547348e-141,5.2186676941214966e-139,Apobec3,80287.0
292,ENSMUSG00000035208.17,4286.865239437974,3.623550576915757,0.14412284227793176,1.2019279617158773e-140,7.333407043126736e-139,Slfn8,276950.0
293,ENSMUSG00000039285.13,1935.2255900656935,1.5452050106604274,0.061348169563714416,1.3739704930673316e-140,8.354490888903612e-139,Azi2,27215.0
294,ENSMUSG00000021250.14,1405.3423066764653,-2.814971643907815,0.11193170864311901,1.450672471053309e-140,8.790877804178827e-139,Fos,14281.0
295,ENSMUSG00000028121.9,2158.7125239711536,-2.8890203346873826,0.11505781791077542,3.328291463969263e-140,2.0100623973585215e-138,Bcar3,29815.0
296,ENSMUSG00000027423.16,21542.090712388,-1.2011675785767715,0.04773860790523318,6.696759901552565e-140,4.030725486691233e-138,Snx5,69178.0
297,ENSMUSG00000000787.13,10771.754983355715,-1.1367201599040886,0.04510218400759316,1.3411631608149817e-139,8.045172684538623e-138,Ddx3x,13205.0
298,ENSMUSG00000038658.16,2115.186113520027,1.7581231211280488,0.0700885533864232,1.6644411084881933e-139,9.950900264706594e-138,Ric1,226089.0
299,ENSMUSG00000079363.8,493.98422479293924,7.513946234512097,0.3061965868302813,3.159304707471175e-139,1.8824806912477073e-137,Gbp4,17472.0
300,ENSMUSG00000026473.17,7362.191216018276,-2.1282324848910283,0.08507267539414363,6.2453989082379594e-139,3.7089342316389158e-137,Glul,14645.0
301,ENSMUSG00000040296.16,4036.2184501756497,3.98135369046594,0.15949547878233977,9.403015548594056e-139,5.565585548629625e-137,Ddx58,230073.0
302,ENSMUSG00000026832.13,1066.641044075566,-4.4287290908337225,0.17743852278218714,1.905704059692156e-138,1.124239189651505e-136,Cytip,227929.0
303,ENSMUSG00000063268.13,1477.6151558083309,2.3085415441633446,0.09248154841489026,2.116599424096908e-138,1.2445325194623931e-136,Parp10,671535.0
304,ENSMUSG00000023307.15,2678.0133222535837,1.3544873117973089,0.0541762963932495,2.4646882586810096e-138,1.4444370400217391e-136,Marchf5,69104.0
305,ENSMUSG00000078616.3,523.37752407249,5.003271781469907,0.20191435874493735,3.5398374505806836e-137,2.0677293121162445e-135,Trim30c,434219.0
306,ENSMUSG00000031355.17,852.1086801411006,-2.399622952230745,0.09661483619486569,4.745299535232077e-137,2.762818840512898e-135,Arhgap6,11856.0
307,ENSMUSG00000018217.13,5902.429850396193,-1.8398874574791633,0.07418323859230884,8.279241561371626e-137,4.804656926951039e-135,Pmp22,18858.0
308,ENSMUSG00000026536.10,7791.538895764277,4.6369189710816645,0.18740783214398543,2.6298159774476933e-136,1.521194852409354e-134,Ifi211,381308.0
309,ENSMUSG00000022010.20,1252.7113160929973,-2.2155223265279185,0.08946363944269003,2.6400867531520575e-136,1.5221937085487722e-134,Tsc22d1,21807.0
310,ENSMUSG00000042029.8,935.9739809742783,-2.735985587163239,0.11057179248823902,3.591002782444238e-136,2.0637840507105335e-134,Ncapg2,76044.0
311,ENSMUSG00000079484.13,453.52856593402834,2.197129589567622,0.08894366548237354,9.285616680735111e-136,5.3193744946616315e-134,Phyhd1,227696.0
312,ENSMUSG00000037306.14,4653.371698337125,-1.4031922261483345,0.05670691760934259,1.900716773107058e-135,1.0853580137716457e-133,Man1c1,230815.0
313,ENSMUSG00000002983.18,874.059500245948,1.6361773399623385,0.06621337183939922,2.2208291064600046e-135,1.2640987655172985e-133,Relb,19698.0
314,ENSMUSG00000013089.16,1652.1784721975218,-1.820327505738542,0.07369943056084083,2.4661172901700903e-135,1.3992466764863163e-133,Etv5,104156.0
315,ENSMUSG00000038527.10,303.49954115295606,3.081648493525923,0.12518602869450873,7.028867968607375e-135,3.975438467578063e-133,C1rl,232371.0
316,ENSMUSG00000028525.17,1041.4246704958632,2.568241662268341,0.10465611755709583,8.521515988009087e-135,4.804409140581326e-133,Pde4b,18578.0
317,ENSMUSG00000003283.16,4724.450995795574,2.4855488010200126,0.10140199541275453,1.4515267992215104e-133,8.157855348558494e-132,Hck,15162.0
318,ENSMUSG00000025429.10,589.5816343028813,2.279333620173381,0.09302442846221663,2.2424858556789045e-133,1.256356226565263e-131,Pstpip2,19201.0
319,ENSMUSG00000034641.3,6264.052703362964,-1.4977293458858187,0.061111102254091096,2.9594926402259127e-133,1.6528627234565787e-131,Cd300ld,217305.0
320,ENSMUSG00000029417.10,983.3052115641206,8.98573100388038,0.3674644628182305,5.556508879556996e-133,3.093586318693357e-131,Cxcl9,17329.0
321,ENSMUSG00000060519.12,5218.5838688209205,2.9293163230542003,0.12010871358885047,2.0210736182107117e-132,1.121727339004425e-130,Tor3a,30935.0
322,ENSMUSG00000074677.12,369.75167245518054,2.8420480216600774,0.11667993697145013,4.8755142305648005e-132,2.6975826562652944e-130,Sirpb1c,100038947.0
323,ENSMUSG00000027111.17,3862.1831316287653,-1.3759249486031762,0.056398284752564004,6.193402098395676e-132,3.416150210062457e-130,Itga6,16403.0
324,ENSMUSG00000070427.5,1187.0801703987336,3.7052406045132082,0.15268613019917035,2.2847283902851226e-131,1.2563185494234488e-129,Il18bp,16068.0
325,ENSMUSG00000076431.5,285.32562245252564,-4.459777147802339,0.18348663760576656,3.621475834687813e-131,1.9852373375630178e-129,Sox4,20677.0
326,ENSMUSG00000033450.9,496.40850243342993,2.6835442854455844,0.11075210329748245,1.3666475598174841e-130,7.46877083610684e-129,Tagap,72536.0
327,ENSMUSG00000034906.16,469.6600971711885,-3.069219714714637,0.12675365755704845,2.4570753013861205e-130,1.338692769709331e-128,Ncaph,215387.0
328,ENSMUSG00000006585.4,780.7204512610148,-1.9853122742352045,0.08217573777929817,1.3112005809921399e-129,7.1220577899256e-128,Cdt1,67177.0
329,ENSMUSG00000078945.11,2528.82528068438,1.3128466659727458,0.054349677949948556,2.209706303528213e-129,1.1965996201719953e-127,Naip2,17948.0
330,ENSMUSG00000031444.17,2652.9574471390215,3.520966062151119,0.1465922254884868,1.475605218769586e-128,7.966479568969377e-127,F10,14058.0
331,ENSMUSG00000076617.10,906.1357760801767,-5.394510489239964,0.22495185317545488,2.2951585212175303e-128,1.2353638735350913e-126,Ighm,16019.0
332,ENSMUSG00000038037.6,531.3611884468154,4.546180835410586,0.18930509580402083,2.3307196173409517e-128,1.250725924775494e-126,Socs1,12703.0
333,ENSMUSG00000026234.13,11181.160340300921,-0.9738942068552122,0.04028967280794973,9.466386828702804e-128,5.0646590912963714e-126,Ncl,17975.0
334,ENSMUSG00000045322.11,1079.6613006189302,2.971327693639569,0.12410684547968945,1.012956208688769e-127,5.403241860478775e-126,Tlr9,81897.0
335,ENSMUSG00000042677.8,914.4571495187863,2.6284558495419352,0.11002252281040852,3.3471423626681456e-127,1.7800802487550951e-125,Zc3h12a,230738.0
